equal	bektok	glauxwordid	chapsect	sentid	kastok	kaswordid	bekkpage	bekkline	textstatus
y	δὲ	104287211	5.4	244768	δὲ	1590	1449b	1	
y	πρόσωπα	104287212	5.4	244768	πρόσωπα	1591	1449b	1	
y	ἀπέδωκεν	104287213	5.4	244768	ἀπέδωκεν	1592	1449b	1	
y	ἢ	104287214	5.4	244768	ἢ	1593	1449b	1	
y	προλόγους	104287215	5.4	244768	προλόγους	1594	1449b	1	
y	ἢ	104287216	5.4	244768	ἢ	1595	1449b	1	
y	πλήθη	104287217	5.4	244768	πλήθη	1596	1449b	5	
y	ὑποκριτῶν	104287218	5.4	244768	ὑποκριτῶν	1597	1449b	5	
y	καὶ	104287219	5.4	244768	καὶ	1598	1449b	5	
y	ὅσα	104287220	5.4	244768	ὅσα	1599	1449b	5	
y	τοιαῦτα	104287221	5.4	244768	τοιαῦτα	1600	1449b	5	
y	,	104287222	5.4	244768	,	1601	1449b	5	
y	ἠγνόηται	104287223	5.4	244768	ἠγνόηται	1602	1449b	5	
y	.	104287224	5.4	244768	.	1603	1449b	5	
y	τὸ	104287225	5.5	244769	τὸ	1604	1449b	5	
y	δὲ	104287226	5.5	244769	δὲ	1605	1449b	5	
y	μύθους	104287227	5.5	244769	μύθους	1606	1449b	5	
y	ποιεῖν	104287228	5.5	244769	ποιεῖν	1607	1449b	5	
y	Ἐπίχαρμος	104287229	5.5	244769	Ἐπίχαρμος	1608	1449b	5	deleted
y	καὶ	104287230	5.5	244769	καὶ	1609	1449b	5	deleted
y	Φόρμις	104287231	5.5	244769	Φόρμις	1610	1449b	5	deleted
n	.	104287232	5.5	244769	KASNA				
y	τὸ	104287233	5.6	244770	τὸ	1611	1449b	5	
y	μὲν	104287234	5.6	244770	μὲν	1612	1449b	5	
n	οὖν	104287235	5.6	244770	KASNA				
y	ἐξ	104287236	5.6	244770	ἐξ	1613	1449b	5	
y	ἀρχῆς	104287237	5.6	244770	ἀρχῆς	1614	1449b	5	
y	ἐκ	104287238	5.6	244770	ἐκ	1615	1449b	5	
y	Σικελίας	104287239	5.6	244770	Σικελίας	1616	1449b	5	
n	ἦλθεν	104287240	5.6	244770	ἦλθε	1617	1449b	5	
y	,	104287241	5.6	244770	,	1618	1449b	5	
y	τῶν	104287242	5.6	244770	τῶν	1619	1449b	5	
y	δὲ	104287243	5.6	244770	δὲ	1620	1449b	5	
y	Ἀθήνησιν	104287244	5.6	244770	Ἀθήνησιν	1621	1449b	5	
y	Κράτης	104287245	5.6	244770	Κράτης	1622	1449b	5	
y	πρῶτος	104287246	5.6	244770	πρῶτος	1623	1449b	5	
y	ἦρξεν	104287247	5.6	244770	ἦρξεν	1624	1449b	5	
y	ἀφέμενος	104287248	5.6	244770	ἀφέμενος	1625	1449b	5	
y	τῆς	104287249	5.6	244770	τῆς	1626	1449b	5	
y	ἰαμβικῆς	104287250	5.6	244770	ἰαμβικῆς	1627	1449b	5	
y	ἰδέας	104287251	5.6	244770	ἰδέας	1628	1449b	5	
y	καθόλου	104287252	5.6	244770	καθόλου	1629	1449b	5	
y	ποιεῖν	104287253	5.6	244770	ποιεῖν	1630	1449b	5	
y	λόγους	104287254	5.6	244770	λόγους	1631	1449b	5	
y	καὶ	104287255	5.6	244770	καὶ	1632	1449b	5	
y	μύθους	104287256	5.6	244770	μύθους	1633	1449b	5	
y	.	104287257	5.6	244770	.	1634	1449b	5	
y	ἡ	104287258	5.7	244771	ἡ	1635	1449b	5	
y	μὲν	104287259	5.7	244771	μὲν	1636	1449b	5	
y	οὖν	104287260	5.7	244771	οὖν	1637	1449b	5	
y	ἐποποιία	104287261	5.7	244771	ἐποποιία	1638	1449b	5	
y	τῇ	104287262	5.7	244771	τῇ	1639	1449b	5	
y	τραγῳδίᾳ	104287263	5.7	244771	τραγῳδίᾳ	1640	1449b	5	
y	μέχρι	104287264	5.7	244771	μέχρι	1641	1449b	5	
n	μόνου	104287265	5.7	244771	μὲν	1642	1449b	5	
n	μέτρου	104287266	5.7	244771	τοῦ	1643	1449b	5	
y	μετὰ	104287267	5.7	244771	μετὰ	1644	1449b	10	
n	λόγου	104287268	5.7	244771	μέτρου	1645	1449b	10	
n	BEKNA				λόγῳ	1646	1449b	10	
y	μίμησις	104287269	5.7	244771	μίμησις	1647	1449b	10	
y	εἶναι	104287270	5.7	244771	εἶναι	1648	1449b	10	
y	σπουδαίων	104287271	5.7	244771	σπουδαίων	1649	1449b	10	
y	ἠκολούθησεν	104287272	5.7	244771	ἠκολούθησεν	1650	1449b	10	
y	·	104287273	5.7	244771	·	1651	1449b	10	
y	τῷ	104287274	5.7	244772	τῷ	1652	1449b	10	
y	δὲ	104287275	5.7	244772	δὲ	1653	1449b	10	
y	τὸ	104287276	5.7	244772	τὸ	1654	1449b	10	
y	μέτρον	104287277	5.7	244772	μέτρον	1655	1449b	10	
y	ἁπλοῦν	104287278	5.7	244772	ἁπλοῦν	1656	1449b	10	
y	ἔχειν	104287279	5.7	244772	ἔχειν	1657	1449b	10	
y	καὶ	104287280	5.7	244772	καὶ	1658	1449b	10	
y	ἀπαγγελίαν	104287281	5.7	244772	ἀπαγγελίαν	1659	1449b	10	
y	εἶναι	104287282	5.7	244772	εἶναι	1660	1449b	10	
y	,	104287283	5.7	244772	,	1661	1449b	10	
y	ταύτῃ	104287284	5.7	244772	ταύτῃ	1662	1449b	10	
y	διαφέρουσιν	104287285	5.7	244772	διαφέρουσιν	1663	1449b	10	
n	.	104287286	5.7	244772	·	1664	1449b	10	
y	ἔτι	104287287	5.8	244773	ἔτι	1665	1449b	10	
y	δὲ	104287288	5.8	244773	δὲ	1666	1449b	10	
y	τῷ	104287289	5.8	244773	τῷ	1667	1449b	10	
y	μήκει	104287290	5.8	244773	μήκει	1668	1449b	10	
y	·	104287291	5.8	244773	·	1669	1449b	10	
y	ἡ	104287292	5.8	244774	ἡ	1670	1449b	10	
y	μὲν	104287293	5.8	244774	μὲν	1671	1449b	10	
n	γὰρ	104287294	5.8	244774	KASNA				
y	ὅτι	104287295	5.8	244774	ὅτι	1672	1449b	10	
y	μάλιστα	104287296	5.8	244774	μάλιστα	1673	1449b	10	
y	πειρᾶται	104287297	5.8	244774	πειρᾶται	1674	1449b	10	
y	ὑπὸ	104287298	5.8	244774	ὑπὸ	1675	1449b	10	
y	μίαν	104287299	5.8	244774	μίαν	1676	1449b	10	
y	περίοδον	104287300	5.8	244774	περίοδον	1677	1449b	10	
y	ἡλίου	104287301	5.8	244774	ἡλίου	1678	1449b	10	
y	εἶναι	104287302	5.8	244774	εἶναι	1679	1449b	10	
y	ἢ	104287303	5.8	244774	ἢ	1680	1449b	10	
y	μικρὸν	104287304	5.8	244774	μικρὸν	1681	1449b	10	
y	ἐξαλλάττειν	104287305	5.8	244774	ἐξαλλάττειν	1682	1449b	10	
y	,	104287306	5.8	244774	,	1683	1449b	10	
y	ἡ	104287307	5.8	244774	ἡ	1684	1449b	10	
y	δὲ	104287308	5.8	244774	δὲ	1685	1449b	10	
y	ἐποποιία	104287309	5.8	244774	ἐποποιία	1686	1449b	10	
y	ἀόριστος	104287310	5.8	244774	ἀόριστος	1687	1449b	10	
y	τῷ	104287311	5.8	244774	τῷ	1688	1449b	10	
y	χρόνῳ	104287312	5.8	244774	χρόνῳ	1689	1449b	10	
n	,	104287313	5.8	244774	KASNA				
y	καὶ	104287314	5.8	244774	καὶ	1690	1449b	10	
y	τούτῳ	104287315	5.8	244774	τούτῳ	1691	1449b	10	
y	διαφέρει	104287316	5.8	244774	διαφέρει	1692	1449b	10	
n	.	104287317	5.8	244774	,	1693	1449b	10	
y	καίτοι	104287318	5.9	244775	καίτοι	1694	1449b	10	
y	τὸ	104287319	5.9	244775	τὸ	1695	1449b	15	
y	πρῶτον	104287320	5.9	244775	πρῶτον	1696	1449b	15	
y	ὁμοίως	104287321	5.9	244775	ὁμοίως	1697	1449b	15	
y	ἐν	104287322	5.9	244775	ἐν	1698	1449b	15	
y	ταῖς	104287323	5.9	244775	ταῖς	1699	1449b	15	
y	τραγῳδίαις	104287324	5.9	244775	τραγῳδίαις	1700	1449b	15	
y	τοῦτο	104287325	5.9	244775	τοῦτο	1701	1449b	15	
y	ἐποίουν	104287326	5.9	244775	ἐποίουν	1702	1449b	15	
y	καὶ	104287327	5.9	244775	καὶ	1703	1449b	15	
y	ἐν	104287328	5.9	244775	ἐν	1704	1449b	15	
y	τοῖς	104287329	5.9	244775	τοῖς	1705	1449b	15	
y	ἔπεσιν	104287330	5.9	244775	ἔπεσιν	1706	1449b	15	
y	.	104287331	5.9	244775	.	1707	1449b	15	
y	μέρη	104287332	5.10	244776	μέρη	1708	1449b	15	
y	δ’	104287333	5.10	244776	δ’	1709	1449b	15	
y	ἐστὶ	104287334	5.10	244776	ἐστὶ	1710	1449b	15	
y	τὰ	104287335	5.10	244776	τὰ	1711	1449b	15	
y	μὲν	104287336	5.10	244776	μὲν	1712	1449b	15	
n	τα-	104287337	5.10	244776	KASNA				
y	ταὐτά	104287338	5.10	244776	ταὐτά	1713	1449b	15	
y	,	104287339	5.10	244776	,	1714	1449b	15	
y	τὰ	104287340	5.10	244776	τὰ	1715	1449b	15	
y	δὲ	104287341	5.10	244776	δὲ	1716	1449b	15	
y	ἴδια	104287342	5.10	244776	ἴδια	1717	1449b	15	
y	τῆς	104287343	5.10	244776	τῆς	1718	1449b	15	
y	τραγῳδίας	104287344	5.10	244776	τραγῳδίας	1719	1449b	15	
n	.	104287345	5.10	244776	·	1720	1449b	15	
y	διόπερ	104287346	5.10	244777	διόπερ	1721	1449b	15	
y	ὅστις	104287347	5.10	244777	ὅστις	1722	1449b	15	
y	περὶ	104287348	5.10	244777	περὶ	1723	1449b	15	
y	τραγῳδίας	104287349	5.10	244777	τραγῳδίας	1724	1449b	15	
y	οἶδε	104287350	5.10	244777	οἶδε	1725	1449b	15	
y	σπουδαίας	104287351	5.10	244777	σπουδαίας	1726	1449b	15	
y	καὶ	104287352	5.10	244777	καὶ	1727	1449b	15	
y	φαύλης	104287353	5.10	244777	φαύλης	1728	1449b	15	
y	,	104287354	5.10	244777	,	1729	1449b	15	
y	οἶδε	104287355	5.10	244777	οἶδε	1730	1449b	15	
y	καὶ	104287356	5.10	244777	καὶ	1731	1449b	15	
y	περὶ	104287357	5.10	244777	περὶ	1732	1449b	15	
y	ἐπῶν	104287358	5.10	244777	ἐπῶν	1733	1449b	15	
y	·	104287359	5.10	244777	·	1734	1449b	15	
y	ἃ	104287360	5.10	244778	ἃ	1735	1449b	15	
y	μὲν	104287361	5.10	244778	μὲν	1736	1449b	15	
y	γὰρ	104287362	5.10	244778	γὰρ	1737	1449b	15	
y	ἐποποιία	104287363	5.10	244778	ἐποποιία	1738	1449b	15	
y	ἔχει	104287364	5.10	244778	ἔχει	1739	1449b	15	
y	,	104287365	5.10	244778	,	1740	1449b	15	
y	ὑπάρχει	104287366	5.10	244778	ὑπάρχει	1741	1449b	15	
y	τῇ	104287367	5.10	244778	τῇ	1742	1449b	15	
y	τραγῳδίᾳ	104287368	5.10	244778	τραγῳδίᾳ	1743	1449b	15	
y	,	104287369	5.10	244778	,	1744	1449b	15	
y	ἃ	104287370	5.10	244778	ἃ	1745	1449b	15	
y	δὲ	104287371	5.10	244778	δὲ	1746	1449b	15	
n	αὐτή	104287372	5.10	244778	αὐτῇ	1747	1449b	15	
y	,	104287373	5.10	244778	,	1748	1449b	15	
y	οὐ	104287374	5.10	244778	οὐ	1749	1449b	15	
y	πάντα	104287375	5.10	244778	πάντα	1750	1449b	15	
y	ἐν	104287376	5.10	244778	ἐν	1751	1449b	15	
y	τῇ	104287377	5.10	244778	τῇ	1752	1449b	15	
y	ἐποποιίᾳ	104287378	5.10	244778	ἐποποιίᾳ	1753	1449b	20	
y	.	104287379	5.10	244778	.	1754	1449b	20	
y	περὶ	104287380	6.1	244779	περὶ	1755	1449b	20	
y	μὲν	104287381	6.1	244779	μὲν	1756	1449b	20	
y	οὖν	104287382	6.1	244779	οὖν	1757	1449b	20	
y	τῆς	104287383	6.1	244779	τῆς	1758	1449b	20	
y	ἐν	104287384	6.1	244779	ἐν	1759	1449b	20	
y	ἑξαμέτροις	104287385	6.1	244779	ἑξαμέτροις	1760	1449b	20	
y	μιμητικῆς	104287386	6.1	244779	μιμητικῆς	1761	1449b	20	
y	καὶ	104287387	6.1	244779	καὶ	1762	1449b	20	
y	περὶ	104287388	6.1	244779	περὶ	1763	1449b	20	
y	κωμῳδίας	104287389	6.1	244779	κωμῳδίας	1764	1449b	20	
y	ὕστερον	104287390	6.1	244779	ὕστερον	1765	1449b	20	
y	ἐροῦμεν	104287391	6.1	244779	ἐροῦμεν	1766	1449b	20	
n	,	104287392	6.1	244779	·	1767	1449b	20	
y	περὶ	104287393	6.1	244779	περὶ	1768	1449b	20	
y	δὲ	104287394	6.1	244779	δὲ	1769	1449b	20	
y	τραγῳδίας	104287395	6.1	244779	τραγῳδίας	1770	1449b	20	
y	λέγωμεν	104287396	6.1	244779	λέγωμεν	1771	1449b	20	
n	,	104287397	6.1	244779	ἀναλαβόντες	1772	1449b	20	
n	ἀπολαβόντες	104287398	6.1	244779	KASNA				
y	αὐτῆς	104287399	6.1	244779	αὐτῆς	1773	1449b	20	
y	ἐκ	104287400	6.1	244779	ἐκ	1774	1449b	20	
y	τῶν	104287401	6.1	244779	τῶν	1775	1449b	20	
y	εἰρημένων	104287402	6.1	244779	εἰρημένων	1776	1449b	20	
y	τὸν	104287403	6.1	244779	τὸν	1777	1449b	20	
y	γινόμενον	104287404	6.1	244779	γινόμενον	1778	1449b	20	
y	ὅρον	104287405	6.1	244779	ὅρον	1779	1449b	20	
y	τῆς	104287406	6.1	244779	τῆς	1780	1449b	20	
y	οὐσίας	104287407	6.1	244779	οὐσίας	1781	1449b	20	
y	.	104287408	6.1	244779	.	1782	1449b	20	
y	ἔστιν	104287409	6.2	244780	ἔστιν	1783	1449b	20	
y	οὖν	104287410	6.2	244780	οὖν	1784	1449b	20	
y	τραγῳδία	104287411	6.2	244780	τραγῳδία	1785	1449b	20	
y	μίμησις	104287412	6.2	244780	μίμησις	1786	1449b	20	
y	πράξεως	104287413	6.2	244780	πράξεως	1787	1449b	20	
y	σπουδαίας	104287414	6.2	244780	σπουδαίας	1788	1449b	20	
y	καὶ	104287415	6.2	244780	καὶ	1789	1449b	25	
y	τελείας	104287416	6.2	244780	τελείας	1790	1449b	25	
n	,	104287417	6.2	244780	KASNA				
y	μέγεθος	104287418	6.2	244780	μέγεθος	1791	1449b	25	
y	ἐχούσης	104287419	6.2	244780	ἐχούσης	1792	1449b	25	
y	,	104287420	6.2	244780	,	1793	1449b	25	
y	ἡδυσμένῳ	104287421	6.2	244780	ἡδυσμένῳ	1794	1449b	25	
y	λόγῳ	104287422	6.2	244780	λόγῳ	1795	1449b	25	
n	,	104287423	6.2	244780	KASNA				
y	χωρὶς	104287424	6.2	244780	χωρὶς	1796	1449b	25	
n	ἑκάστου	104287425	6.2	244780	ἑκάστῳ	1797	1449b	25	
y	τῶν	104287426	6.2	244780	τῶν	1798	1449b	25	
y	εἰδῶν	104287427	6.2	244780	εἰδῶν	1799	1449b	25	
y	ἐν	104287428	6.2	244780	ἐν	1800	1449b	25	
y	τοῖς	104287429	6.2	244780	τοῖς	1801	1449b	25	
y	μορίοις	104287430	6.2	244780	μορίοις	1802	1449b	25	
y	,	104287431	6.2	244780	,	1803	1449b	25	
y	δρώντων	104287432	6.2	244780	δρώντων	1804	1449b	25	
y	καὶ	104287433	6.2	244780	καὶ	1805	1449b	25	
y	οὐ	104287434	6.2	244780	οὐ	1806	1449b	25	
y	δι’	104287435	6.2	244780	δι’	1807	1449b	25	
y	ἀπαγγελίας	104287436	6.2	244780	ἀπαγγελίας	1808	1449b	25	
y	,	104287437	6.2	244780	,	1809	1449b	25	
y	δι’	104287438	6.2	244780	δι’	1810	1449b	25	
y	ἐλέου	104287439	6.2	244780	ἐλέου	1811	1449b	25	
y	καὶ	104287440	6.2	244780	καὶ	1812	1449b	25	
y	φόβου	104287441	6.2	244780	φόβου	1813	1449b	25	
y	περαίνουσα	104287442	6.2	244780	περαίνουσα	1814	1449b	25	
y	τὴν	104287443	6.2	244780	τὴν	1815	1449b	25	
y	τῶν	104287444	6.2	244780	τῶν	1816	1449b	25	
y	τοιούτων	104287445	6.2	244780	τοιούτων	1817	1449b	25	
y	παθημάτων	104287446	6.2	244780	παθημάτων	1818	1449b	25	
y	κάθαρσιν	104287447	6.2	244780	κάθαρσιν	1819	1449b	25	
y	.	104287448	6.2	244780	.	1820	1449b	25	
y	λέγω	104287449	6.3	244781	λέγω	1821	1449b	25	
y	δὲ	104287450	6.3	244781	δὲ	1822	1449b	25	
y	ἡδυσμένον	104287451	6.3	244781	ἡδυσμένον	1823	1449b	25	
y	μὲν	104287452	6.3	244781	μὲν	1824	1449b	25	
y	λόγον	104287453	6.3	244781	λόγον	1825	1449b	25	
y	τὸν	104287454	6.3	244781	τὸν	1826	1449b	25	
y	ἔχοντα	104287455	6.3	244781	ἔχοντα	1827	1449b	25	
y	ῥυθμὸν	104287456	6.3	244781	ῥυθμὸν	1828	1449b	25	
y	καὶ	104287457	6.3	244781	καὶ	1829	1449b	25	
y	ἁρμονίαν	104287458	6.3	244781	ἁρμονίαν	1830	1449b	25	
y	καὶ	104287459	6.3	244781	καὶ	1831	1449b	25	deleted
y	μέλος	104287460	6.3	244781	μέλος	1832	1449b	25	deleted
y	,	104287461	6.3	244781	,	1833	1449b	25	
y	τὸ	104287462	6.4	244781	τὸ	1834	1449b	25	
y	δὲ	104287463	6.4	244781	δὲ	1835	1449b	25	
y	χωρὶς	104287464	6.4	244781	χωρὶς	1836	1449b	25	
y	τοῖς	104287465	6.4	244781	τοῖς	1837	1449b	25	
y	εἴδεσι	104287466	6.4	244781	εἴδεσι	1838	1449b	30	
y	τὸ	104287467	6.4	244781	τὸ	1839	1449b	30	
y	διὰ	104287468	6.4	244781	διὰ	1840	1449b	30	
y	μέτρων	104287469	6.4	244781	μέτρων	1841	1449b	30	
y	ἔνια	104287470	6.4	244781	ἔνια	1842	1449b	30	
y	μόνον	104287471	6.4	244781	μόνον	1843	1449b	30	
y	περαίνεσθαι	104287472	6.4	244781	περαίνεσθαι	1844	1449b	30	
y	καὶ	104287473	6.4	244781	καὶ	1845	1449b	30	
y	πάλιν	104287474	6.4	244781	πάλιν	1846	1449b	30	
y	ἕτερα	104287475	6.4	244781	ἕτερα	1847	1449b	30	
y	διὰ	104287476	6.4	244781	διὰ	1848	1449b	30	
y	μέλους	104287477	6.4	244781	μέλους	1849	1449b	30	
y	.	104287478	6.4	244781	.	1850	1449b	30	
y	ἐπεὶ	104287479	6.5	244782	ἐπεὶ	1851	1449b	30	
y	δὲ	104287480	6.5	244782	δὲ	1852	1449b	30	
y	πράττοντες	104287481	6.5	244782	πράττοντες	1853	1449b	30	
y	ποιοῦνται	104287482	6.5	244782	ποιοῦνται	1854	1449b	30	
y	τὴν	104287483	6.5	244782	τὴν	1855	1449b	30	
y	μίμησιν	104287484	6.5	244782	μίμησιν	1856	1449b	30	
y	,	104287485	6.5	244782	,	1857	1449b	30	
y	πρῶτον	104287486	6.5	244782	πρῶτον	1858	1449b	30	
y	μὲν	104287487	6.5	244782	μὲν	1859	1449b	30	
y	ἐξ	104287488	6.5	244782	ἐξ	1860	1449b	30	
y	ἀνάγκης	104287489	6.5	244782	ἀνάγκης	1861	1449b	30	
y	ἂν	104287490	6.5	244782	ἂν	1862	1449b	30	
y	εἴη	104287491	6.5	244782	εἴη	1863	1449b	30	
y	τι	104287492	6.5	244782	τι	1864	1449b	30	
y	μόριον	104287493	6.5	244782	μόριον	1865	1449b	30	
y	τραγῳδίας	104287494	6.5	244782	τραγῳδίας	1866	1449b	30	
y	ὁ	104287495	6.5	244782	ὁ	1867	1449b	30	
y	τῆς	104287496	6.5	244782	τῆς	1868	1449b	30	
y	ὄψεως	104287497	6.5	244782	ὄψεως	1869	1449b	30	
y	κόσμος	104287498	6.5	244782	κόσμος	1870	1449b	30	
n	,	104287499	6.5	244782	·	1871	1449b	30	
y	εἶτα	104287500	6.5	244782	εἶτα	1872	1449b	30	
y	μελοποιία	104287501	6.5	244782	μελοποιία	1873	1449b	30	
y	καὶ	104287502	6.5	244782	καὶ	1874	1449b	30	
y	λέξις	104287503	6.5	244782	λέξις	1875	1449b	30	
n	·	104287504	6.5	244782	,	1876	1449b	30	
y	ἐν	104287505	6.6	244783	ἐν	1877	1449b	30	
y	τούτοις	104287506	6.6	244783	τούτοις	1878	1449b	30	
y	γὰρ	104287507	6.6	244783	γὰρ	1879	1449b	30	
y	ποιοῦνται	104287508	6.6	244783	ποιοῦνται	1880	1449b	30	
y	τὴν	104287509	6.6	244783	τὴν	1881	1449b	30	
y	μίμησιν	104287510	6.6	244783	μίμησιν	1882	1449b	30	
y	.	104287511	6.6	244783	.	1883	1449b	30	
y	λέγω	104287512	6.6	244784	λέγω	1884	1449b	30	
y	δὲ	104287513	6.6	244784	δὲ	1885	1449b	30	
y	λέξιν	104287514	6.6	244784	λέξιν	1886	1449b	30	
y	μὲν	104287515	6.6	244784	μὲν	1887	1449b	30	
y	αὐτὴν	104287516	6.6	244784	αὐτὴν	1888	1449b	30	
y	τὴν	104287517	6.6	244784	τὴν	1889	1449b	30	
y	τῶν	104287518	6.6	244784	τῶν	1890	1449b	30	
y	μέτρων	104287519	6.6	244784	μέτρων	1891	1449b	35	
y	σύνθεσιν	104287520	6.6	244784	σύνθεσιν	1892	1449b	35	
y	,	104287521	6.6	244784	,	1893	1449b	35	
y	μελοποιίαν	104287522	6.6	244784	μελοποιίαν	1894	1449b	35	
y	δὲ	104287523	6.6	244784	δὲ	1895	1449b	35	
y	ὃ	104287524	6.6	244784	ὃ	1896	1449b	35	
y	τὴν	104287525	6.6	244784	τὴν	1897	1449b	35	
y	δύναμιν	104287526	6.6	244784	δύναμιν	1898	1449b	35	
y	φανερὰν	104287527	6.6	244784	φανερὰν	1899	1449b	35	
y	ἔχει	104287528	6.6	244784	ἔχει	1900	1449b	35	
y	πᾶσαν	104287529	6.6	244784	πᾶσαν	1901	1449b	35	
y	.	104287530	6.6	244784	.	1902	1449b	35	
y	ἐπεὶ	104287531	6.7	244785	ἐπεὶ	1903	1449b	35	
y	δὲ	104287532	6.7	244785	δὲ	1904	1449b	35	
y	πράξεώς	104287533	6.7	244785	πράξεώς	1905	1449b	35	
y	ἐστι	104287534	6.7	244785	ἐστι	1906	1449b	35	
y	μίμησις	104287535	6.7	244785	μίμησις	1907	1449b	35	
y	,	104287536	6.7	244785	,	1908	1449b	35	
y	πράττεται	104287537	6.7	244785	πράττεται	1909	1449b	35	
y	δὲ	104287538	6.7	244785	δὲ	1910	1449b	35	
n	ὑπό	104287539	6.7	244785	ὑπὸ	1911	1449b	35	
n	τινων	104287540	6.7	244785	τινῶν	1912	1449b	35	
y	πραττόντων	104287541	6.7	244785	πραττόντων	1913	1449b	35	
y	,	104287542	6.7	244785	,	1914	1449b	35	
y	οὓς	104287543	6.7	244785	οὓς	1915	1449b	35	
y	ἀνάγκη	104287544	6.7	244785	ἀνάγκη	1916	1449b	35	
y	ποιούς	104287545	6.7	244785	ποιούς	1917	1449b	35	
y	τινας	104287546	6.7	244785	τινας	1918	1449b	35	
y	εἶναι	104287547	6.7	244785	εἶναι	1919	1449b	35	
y	κατά	104287548	6.7	244785	κατά	1920	1449b	35	
y	τε	104287549	6.7	244785	τε	1921	1449b	35	
y	τὸ	104287550	6.7	244785	τὸ	1922	1449b	35	
y	ἦθος	104287551	6.7	244785	ἦθος	1923	1449b	35	
y	καὶ	104287552	6.7	244785	καὶ	1924	1449b	35	
y	τὴν	104287553	6.7	244785	τὴν	1925	1449b	35	
y	διάνοιαν	104287554	6.7	244785	διάνοιαν	1926	1449b	35	
y	(	104287555	6.7	244785	(	1927	1449b	35	
y	διὰ	104287556	6.7	244785	διὰ	1928	1449b	35	
y	γὰρ	104287557	6.7	244785	γὰρ	1929	1449b	35	
y	τούτων	104287558	6.7	244785	τούτων	1930	1449b	35	
y	καὶ	104287559	6.7	244785	καὶ	1931	1449b	35	
y	τὰς	104287560	6.7	244785	τὰς	1932	1449b	35	
y	πράξεις	104287561	6.7	244785	πράξεις	1933	1449b	35	
y	εἶναί	104287562	6.7	244785	εἶναί	1934	1449b	35	
y	φαμεν	104287563	6.7	244785	φαμεν	1935	1449b	35	
y	ποιάς	104287564	6.7	244785	ποιάς	1936	1449b	35	
y	τινας	104287565	6.7	244785	τινας	1937	1449b	35	
y	,	104287566	6.7	244785	,	1938	1449b	35	
n	)	104287567	6.7	244785	KASNA				
y	πέφυκεν	104287568	6.7	244785	πέφυκεν	1939	1450a	1	deleted
y	αἴτια	104287569	6.7	244785	αἴτια	1940	1450a	1	deleted
y	δύο	104287570	6.7	244785	δύο	1941	1450a	1	deleted
y	τῶν	104287571	6.7	244785	τῶν	1942	1450a	1	deleted
y	πράξεων	104287572	6.7	244785	πράξεων	1943	1450a	1	deleted
y	εἶναι	104287573	6.7	244785	εἶναι	1944	1450a	1	deleted
y	,	104287574	6.7	244785	,	1945	1450a	1	deleted
